meet_id,final_place_id,final_time
3673,221,2022-10-02 15:15:00
3674,126,2022-10-31 17:30:00
3675,259,2024-10-09 13:00:00
3677,512,2022-01-31 15:45:00
3678,1289,2024-10-07 14:45:00
3679,637,2024-02-21 16:30:00
3680,126,2023-10-14 16:30:00
3681,124,2024-04-11 09:45:00
3682,1189,2024-03-06 21:15:00
3684,1076,2022-01-25 16:45:00
3685,29,2023-11-16 14:15:00
3686,1097,2022-03-13 11:45:00
3687,546,2022-09-10 18:30:00
3688,462,2024-02-28 18:30:00
3689,288,2024-10-26 15:45:00
3690,634,2024-05-30 21:00:00
3693,350,2024-11-24 21:15:00
3694,1191,2022-08-02 19:15:00
3695,28,2023-06-29 18:15:00
3696,462,2022-04-06 11:15:00
3697,325,2022-07-20 11:45:00
3698,210,2022-07-09 20:45:00
3700,174,2024-05-29 11:15:00
3702,501,2023-06-19 19:00:00
3703,1393,2024-11-09 13:00:00
3705,192,2022-01-04 17:45:00
3706,261,2024-12-01 13:15:00
3707,592,2022-10-31 16:30:00
3708,148,2024-10-20 14:30:00
3709,614,2024-06-02 11:30:00
3710,739,2022-05-22 21:45:00
3711,1158,2024-02-27 16:00:00
3712,766,2022-09-18 20:15:00
3713,51,2022-08-31 10:30:00
3715,1375,2023-02-02 15:45:00
3716,61,2024-12-07 14:30:00
3717,1037,2024-07-23 12:00:00
3719,1226,2023-09-10 13:30:00
3720,1107,2023-01-31 17:00:00
3721,1065,2023-09-09 16:30:00
3722,885,2022-05-07 16:30:00
3725,1426,2024-10-01 12:30:00
3726,27,2022-03-24 16:45:00
3727,814,2023-12-18 13:45:00
3728,922,2022-04-30 15:30:00
3730,1330,2023-11-26 16:30:00
3732,1288,2022-02-06 10:15:00
3733,213,2023-02-08 12:15:00
3734,100,2022-12-22 20:30:00
3735,1031,2024-08-07 12:15:00
3736,702,2023-10-04 10:15:00
3738,218,2022-08-07 18:30:00
3739,360,2024-08-08 18:30:00
3740,552,2022-05-01 17:45:00
3741,214,2023-07-27 17:30:00
3742,461,2022-07-06 17:15:00
3743,343,2024-07-07 14:45:00
3744,803,2023-01-17 19:45:00
3745,454,2023-02-16 13:45:00
3746,1237,2022-09-19 16:15:00
3747,599,2022-12-27 19:15:00
3749,754,2024-04-13 17:45:00
3750,610,2022-10-20 19:00:00
3751,1326,2024-03-09 17:45:00
3752,410,2023-01-14 08:15:00
3753,334,2024-08-01 21:15:00
3754,474,2024-09-09 09:30:00
3755,1425,2022-01-16 19:30:00
3756,1087,2023-10-27 14:30:00
3757,603,2024-04-18 13:45:00
3758,784,2022-12-24 16:45:00
3759,953,2022-06-15 10:45:00
3760,767,2022-11-19 18:45:00
3761,1344,2022-09-26 11:15:00
3763,1198,2022-11-24 18:00:00
3764,1209,2023-03-06 20:15:00
3765,387,2024-03-24 18:30:00
3766,1300,2022-02-13 15:00:00
3767,146,2022-12-24 10:15:00
3768,868,2024-12-05 16:30:00
3769,1037,2022-06-15 16:30:00
3770,107,2024-05-20 17:00:00
3771,1186,2023-12-13 16:30:00
3772,224,2022-07-25 21:00:00
3773,1524,2023-10-03 17:15:00
3776,192,2024-12-06 21:15:00
3777,490,2022-08-03 13:45:00
3778,1160,2022-08-03 16:15:00
3779,1140,2023-08-26 14:00:00
3781,813,2022-10-04 16:30:00
3783,805,2024-10-07 12:30:00
3784,513,2022-11-24 09:00:00
3785,248,2024-04-22 18:15:00
3786,541,2022-07-14 14:30:00
3787,846,2022-11-03 17:30:00
3788,406,2024-09-20 20:30:00
3789,883,2023-10-08 17:15:00
3790,103,2024-09-01 16:00:00
3791,442,2022-04-15 15:30:00
3793,1404,2022-03-17 19:45:00
3794,19,2023-11-27 12:15:00
3795,1272,2023-02-17 19:30:00
3796,1487,2024-07-11 11:15:00
3797,283,2024-09-18 19:15:00
3798,1152,2024-06-07 11:15:00
3799,1258,2023-04-05 13:45:00
3800,752,2024-10-30 18:45:00
3801,10,2022-11-12 15:30:00
3802,1101,2022-02-28 17:30:00
3803,1118,2022-04-19 17:15:00
3804,1055,2022-03-07 11:00:00
3805,1430,2023-09-07 13:30:00
3806,431,2024-04-17 14:45:00
3807,369,2023-08-04 18:45:00
3808,48,2024-05-11 10:45:00
3809,1318,2024-09-30 11:45:00
3810,899,2022-05-07 19:00:00
3812,670,2022-03-10 19:30:00
3813,829,2024-10-16 20:30:00
3814,538,2023-02-25 14:00:00
3816,632,2022-01-15 13:30:00
3817,174,2023-11-17 15:45:00
3818,506,2023-09-21 14:00:00
3819,594,2023-01-04 15:30:00
3820,488,2023-12-04 22:45:00
3821,1366,2022-02-02 22:00:00
3822,1411,2024-05-29 13:00:00
3823,56,2023-09-10 17:15:00
3824,407,2024-10-31 14:45:00
3825,755,2023-10-22 18:45:00
3826,1391,2022-05-31 16:45:00
3827,838,2023-02-03 20:45:00
3828,1463,2022-10-06 19:00:00
3829,130,2023-06-29 09:30:00
3830,1364,2023-04-06 19:15:00
3831,321,2023-11-13 11:30:00
3832,936,2022-01-16 12:45:00
3833,596,2023-01-17 14:15:00
3834,601,2022-07-21 17:15:00
3835,1528,2024-02-21 13:45:00
3836,617,2024-11-16 15:30:00
3837,1456,2023-04-29 14:30:00
3838,807,2023-07-06 16:00:00
3839,1173,2023-11-04 14:15:00
3840,604,2024-02-10 14:30:00
3841,782,2024-04-10 12:15:00
3842,422,2023-09-19 18:45:00
3843,1392,2022-02-24 12:45:00
3844,1375,2024-03-29 18:15:00
3845,1406,2022-02-01 17:15:00
3846,925,2024-06-12 19:15:00
3847,421,2023-09-10 18:00:00
3850,26,2022-07-16 18:45:00
3851,1169,2022-03-28 19:15:00
3852,1143,2024-02-19 12:00:00
3853,322,2023-09-15 16:15:00
3854,1445,2024-02-20 16:15:00
3856,1211,2023-10-13 17:00:00
3857,1186,2023-05-26 18:00:00
3860,1503,2024-06-07 13:45:00
3861,712,2023-04-18 16:00:00
3862,1063,2022-11-03 12:00:00
3863,95,2024-06-03 12:45:00
3864,515,2022-03-09 17:30:00
3865,525,2022-02-12 11:15:00
3866,412,2023-01-05 21:15:00
3867,1247,2024-07-01 10:45:00
3868,838,2023-11-22 18:30:00
3869,85,2024-07-10 18:45:00
3870,1095,2024-09-06 21:00:00
3871,1170,2022-10-16 17:30:00
3873,404,2023-07-15 18:00:00
3874,479,2024-08-02 19:00:00
3875,134,2022-04-09 13:00:00
3877,1237,2024-11-08 19:15:00
3878,12,2023-12-28 17:30:00
3879,1134,2023-07-23 11:15:00
3880,344,2024-04-21 15:00:00
3881,472,2023-12-05 14:45:00
3882,198,2023-01-19 13:45:00
3883,418,2022-04-28 14:00:00
3884,1036,2023-05-05 15:45:00
3885,392,2022-07-21 16:00:00
3886,319,2024-01-24 18:00:00
3887,1214,2022-06-15 11:45:00
3888,601,2023-02-19 13:45:00
3889,1364,2024-11-08 14:15:00
3891,1425,2024-10-18 19:00:00
3892,1235,2024-05-19 18:45:00
3894,196,2023-09-29 20:15:00
3895,451,2024-04-04 09:15:00
3896,818,2023-10-14 16:00:00
3897,796,2023-05-04 16:45:00
3898,397,2023-04-13 19:00:00
3899,1421,2024-06-02 13:00:00
3901,384,2022-10-30 16:00:00
3902,1141,2022-02-21 16:45:00
3903,740,2024-03-28 19:00:00
3904,618,2023-09-12 16:00:00
3905,254,2023-12-10 17:30:00
3906,336,2023-09-08 17:15:00
3907,1506,2023-04-03 18:15:00
3908,49,2022-01-21 14:00:00
3909,656,2023-09-01 12:00:00
3911,528,2024-03-21 13:00:00
3912,88,2024-03-20 21:00:00
3913,954,2022-11-06 21:45:00
3914,364,2024-04-08 12:00:00
3915,1095,2023-01-13 14:45:00
3916,922,2023-07-03 17:45:00
3918,446,2023-12-12 20:45:00
3919,1157,2022-09-10 14:00:00
3920,1111,2023-12-01 20:30:00
3921,642,2024-08-06 09:15:00
3922,308,2022-11-09 18:15:00
3923,1291,2024-02-14 11:30:00
3924,1514,2022-12-23 18:30:00
3925,168,2022-10-31 16:45:00
3926,444,2022-04-01 19:15:00
3927,651,2023-08-27 14:15:00
3928,1430,2023-08-10 22:00:00
3929,248,2024-11-11 20:30:00
3930,1050,2022-07-31 15:15:00
3931,643,2024-01-19 12:45:00
3932,339,2023-09-11 19:45:00
3933,195,2022-07-03 12:45:00
3935,457,2022-05-29 14:45:00
3936,1229,2022-03-08 14:15:00
3937,5,2022-05-07 15:30:00
3938,800,2024-07-27 13:45:00
3939,1144,2024-07-26 09:15:00
3940,1057,2024-03-21 15:45:00
3941,35,2024-03-02 21:30:00
3942,235,2024-03-25 19:30:00
3943,705,2022-08-30 16:30:00
3944,970,2023-05-03 20:45:00
3945,1175,2024-05-04 14:30:00
3946,162,2024-02-20 18:30:00
3947,1390,2023-07-30 19:30:00
3948,1236,2023-04-12 17:30:00
3950,707,2023-01-04 16:45:00
3951,841,2024-06-08 12:45:00
3952,371,2023-03-28 12:30:00
3953,313,2023-06-03 12:00:00
3954,1373,2023-07-23 13:00:00
3955,1513,2024-09-05 21:00:00
3957,1491,2024-06-20 09:30:00
3958,860,2022-12-03 11:45:00
3959,1025,2024-03-20 13:15:00
3960,1269,2024-01-12 21:30:00
3961,1202,2022-12-29 10:15:00
3962,854,2022-05-30 14:15:00
3963,464,2023-04-06 17:15:00
3964,1367,2023-05-22 17:00:00
3965,27,2024-06-15 11:30:00
3966,826,2023-09-29 10:00:00
3967,1453,2024-02-20 12:45:00
3969,837,2022-08-14 15:30:00
3970,1331,2024-01-08 16:45:00
3972,23,2023-02-27 15:15:00
3973,1210,2022-07-08 14:45:00
3974,342,2023-01-09 14:30:00
3975,1186,2023-08-23 17:00:00
3976,1286,2022-12-07 16:30:00
3978,594,2022-03-29 16:00:00
3979,562,2024-06-15 19:00:00
3980,1178,2024-12-04 14:30:00
3981,1152,2024-09-25 11:00:00
3982,1422,2022-06-26 13:00:00
3984,93,2024-05-07 20:45:00
3985,31,2024-09-26 15:30:00
3986,135,2023-05-03 15:00:00
3987,242,2022-10-09 15:45:00
3988,1037,2024-07-20 20:45:00
3989,149,2024-10-10 17:00:00
3990,152,2023-07-20 12:15:00
3991,418,2024-02-27 13:30:00
3992,857,2022-03-07 13:00:00
3993,309,2022-05-01 16:30:00
3994,1377,2024-08-27 15:30:00
3996,98,2022-08-14 11:45:00
3998,547,2022-11-18 19:30:00
4000,736,2023-08-31 12:45:00
4001,450,2024-02-21 14:15:00
4002,816,2022-04-23 11:15:00
4004,990,2022-06-14 15:00:00
4005,592,2022-08-18 14:00:00
4006,1190,2023-02-19 18:30:00
4007,734,2024-01-13 14:15:00
4008,879,2022-05-28 17:30:00
4009,508,2022-02-11 16:30:00
4010,1316,2024-08-10 11:30:00
4012,651,2022-10-10 17:45:00
4013,1132,2023-01-17 18:45:00
4014,1130,2023-02-25 10:30:00
4015,188,2023-09-24 17:00:00
4016,1010,2022-03-29 17:45:00
4017,1497,2023-06-18 22:45:00
4019,479,2024-03-26 12:15:00
4022,1278,2022-05-08 19:00:00
4023,17,2024-08-23 15:30:00
4024,845,2024-10-08 18:15:00
4026,672,2023-08-18 14:45:00
4027,594,2024-03-06 14:45:00
4028,1461,2022-06-08 16:00:00
4029,701,2023-03-04 19:30:00
4030,376,2022-02-17 10:45:00
4031,1109,2024-08-29 16:15:00
4032,689,2022-02-02 11:30:00
4034,575,2024-03-01 13:30:00
4035,1198,2023-05-21 13:00:00
4036,1278,2024-09-15 17:45:00
4038,577,2024-08-14 14:30:00
4041,495,2024-05-12 17:15:00
4042,109,2024-02-23 20:30:00
4043,1434,2023-01-24 19:45:00
4044,547,2023-05-27 10:45:00
4046,810,2023-08-27 11:45:00
4047,931,2023-01-26 19:30:00
4049,581,2024-05-07 13:45:00
4050,345,2024-08-02 12:30:00
4051,1352,2024-09-18 15:30:00
4052,1404,2024-09-19 14:30:00
4053,962,2024-03-11 18:45:00
4054,1127,2022-05-10 21:00:00
4057,693,2023-01-25 20:00:00
4059,756,2023-06-19 12:15:00
4060,1366,2023-08-19 19:00:00
4061,1358,2022-10-16 16:30:00
4062,791,2024-10-14 11:15:00
4063,787,2024-01-17 13:30:00
4064,942,2022-11-08 18:15:00
4065,519,2023-05-18 11:00:00
4066,983,2022-06-07 20:45:00
4067,772,2022-02-18 13:45:00
4068,55,2022-02-24 16:30:00
4070,548,2022-06-27 18:00:00
4071,911,2024-06-29 17:00:00
4072,473,2024-05-21 16:45:00
4073,716,2022-09-05 16:45:00
4074,1200,2022-07-04 19:15:00
4075,501,2023-07-01 21:00:00
4076,183,2024-06-12 10:45:00
4078,1242,2024-04-26 19:15:00
4079,840,2024-05-23 22:00:00
4080,673,2024-05-30 16:00:00
4081,817,2022-02-14 22:15:00
4082,1219,2022-03-03 20:15:00
4083,90,2022-03-26 18:15:00
4084,750,2022-04-23 16:30:00
4086,289,2024-10-23 22:00:00
4087,1017,2022-10-24 13:45:00
4088,345,2022-01-10 13:00:00
4089,462,2024-05-04 15:45:00
4090,668,2023-04-04 21:45:00
4091,1449,2022-10-15 13:15:00
4092,812,2023-05-13 20:15:00
4093,1104,2024-03-24 18:15:00
4094,1419,2024-04-23 18:00:00
4095,1109,2024-09-15 19:30:00
4096,186,2024-10-25 18:15:00
4097,37,2024-07-12 12:30:00
4098,568,2022-07-08 19:30:00
4099,592,2022-09-10 12:15:00
4100,434,2023-04-28 18:45:00
4101,173,2023-01-18 20:30:00
4103,872,2024-06-29 15:15:00
4104,929,2022-10-01 15:30:00
4105,388,2024-11-14 15:45:00
4106,1468,2024-03-01 17:00:00
4107,459,2023-11-13 15:00:00
4108,454,2023-10-31 19:15:00
4109,195,2022-11-09 10:30:00
4110,431,2022-01-31 13:15:00
4111,1535,2023-09-13 19:00:00
4112,66,2024-04-10 21:00:00
4113,1500,2022-12-26 18:00:00
4114,439,2022-12-22 16:30:00
4115,334,2022-03-21 16:00:00
4116,885,2023-01-19 10:15:00
4117,1215,2022-06-11 14:30:00
4118,677,2024-05-20 17:30:00
4119,41,2023-08-16 22:00:00
4120,19,2023-03-08 18:45:00
4121,877,2023-02-21 16:30:00
4122,502,2023-03-05 11:15:00
4123,213,2024-07-03 20:00:00
4124,1110,2024-05-14 12:30:00
4125,173,2023-01-10 10:45:00
4126,1044,2022-10-07 14:30:00
4127,225,2024-03-26 16:00:00
4128,98,2024-03-15 18:45:00
4129,1179,2023-06-20 14:30:00
4131,228,2023-03-11 19:15:00
4132,447,2023-06-18 15:45:00
4133,1203,2024-09-02 20:45:00
4135,555,2022-10-11 12:15:00
4136,315,2023-03-09 17:45:00
4137,311,2022-07-18 18:30:00
4138,1241,2022-12-02 09:00:00
4139,158,2022-02-22 12:30:00
4140,1450,2023-08-13 18:30:00
4141,607,2023-01-22 15:15:00
4143,359,2024-10-10 21:30:00
4144,1210,2022-10-15 19:15:00
4145,757,2023-06-25 17:15:00
4147,152,2023-12-11 20:45:00
4148,240,2022-06-10 18:00:00
4149,1527,2024-12-08 11:15:00
4150,166,2023-05-03 19:15:00
4151,1211,2024-09-05 21:15:00
4153,843,2023-08-30 14:30:00
4154,276,2022-03-20 20:45:00
4155,1011,2024-07-04 16:30:00
4156,1059,2023-10-07 22:00:00
4157,222,2024-08-12 15:00:00
4158,1188,2022-07-13 16:15:00
4159,1212,2022-04-13 17:15:00
4160,337,2022-12-04 12:45:00
4161,286,2023-04-22 17:00:00
4163,313,2024-05-29 16:15:00
4165,274,2022-10-23 16:30:00
4166,410,2023-10-30 16:00:00
4167,108,2022-01-29 13:15:00
4168,256,2022-06-08 20:45:00
4169,824,2024-07-17 19:00:00
4171,1002,2024-07-28 21:15:00
4172,208,2024-10-09 18:30:00
4174,331,2024-03-12 19:30:00
4175,1404,2022-08-31 20:00:00
4176,78,2023-12-20 17:15:00
4177,171,2023-08-29 19:00:00
4178,1068,2023-12-01 20:30:00
4179,712,2024-06-05 11:45:00
4180,954,2023-06-20 19:00:00
4181,927,2023-06-24 10:30:00
4182,242,2022-05-28 11:30:00
4184,663,2024-08-22 12:45:00
4186,784,2024-08-22 20:45:00
4187,768,2024-09-09 13:00:00
4188,1070,2022-01-21 17:45:00
4189,576,2022-04-10 10:30:00
4190,178,2022-05-26 15:15:00
4191,1367,2023-04-26 09:15:00
4192,34,2023-05-19 17:45:00
4193,85,2024-06-18 21:00:00
4194,823,2024-07-20 13:00:00
4196,674,2023-12-01 15:00:00
4197,1258,2022-08-12 17:30:00
4198,1308,2024-02-12 15:45:00
4199,1340,2024-08-13 20:45:00
4200,1491,2022-05-14 14:00:00
4201,319,2022-02-10 16:45:00
4202,895,2023-11-22 15:00:00
4203,627,2023-02-17 16:15:00
4204,288,2024-09-10 12:45:00
4205,1209,2024-02-10 20:30:00
4206,186,2022-04-08 16:30:00
4207,1116,2023-08-15 16:00:00
4208,1458,2023-12-29 14:00:00
4209,1102,2022-11-04 17:00:00
